col_1,행정동,등록인구,여성비율,외국인비율,고령자비율,치안기관,유흥업소 수,초등학교 수,"중,고등학교 수",가로등 수,보안등 수,어린이용 CCTV 수,생활방범 CCTV 수,기타 CCTV 수,시설물 CCTV 수,쓰레기단속 CCTV 수,안전비상벨 수,요리 주점,입시·교과학원,범죄발생수(유동인구기준),최저_위도,최저_경도,최저_고도
중구,동인동,7676,0.501823867,0.01263679,0.245700886,1.01010101,5.050505051,1.01010101,1.01010101,643.4343434,172.7272727,10.1010101,136.3636364,0.0,0.0,24.24242424,2.02020202,22.22222222,3.03030303,247.0654727,35.86548347049956,128.59981147034233,35.0
중구,삼덕동,6499,0.525773196,0.014463764,0.13263579,0.0,53.125,3.125,3.125,328.125,326.5625,28.125,193.75,0.0,0.0,35.9375,10.9375,162.5,4.6875,209.1816711,35.86184188060294,128.5952997837392,45.0
중구,성내1동,4887,0.520155515,0.01677921,0.171475343,0.0,11.11111111,2.222222222,2.222222222,268.8888889,241.1111111,13.33333333,166.6666667,0.0,0.0,23.33333333,3.333333333,92.22222222,17.77777778,157.2966343,35.86003198419164,128.59346729283766,35.0
중구,성내2동,4765,0.495278069,0.023294858,0.239034627,5.263157895,31.57894737,1.315789474,1.315789474,446.0526316,260.5263158,11.84210526,203.9473684,0.0,7.894736842,32.89473684,2.631578947,59.21052632,5.263157895,153.3698512,35.86514618403004,128.58235034174163,35.0
중구,성내3동,4887,0.499693063,0.008184981,0.177818703,1.265822785,2.53164557,1.265822785,1.265822785,629.1139241,167.0886076,18.98734177,186.0759494,0.0,2.53164557,18.98734177,2.53164557,1.265822785,6.329113924,157.2966343,35.8700633844801,128.57558754739932,30.0
중구,대신동,7515,0.513772455,0.002794411,0.198137059,0.0,5.769230769,1.923076923,1.923076923,238.4615385,401.9230769,17.30769231,107.6923077,0.0,0.0,26.92307692,3.846153846,3.846153846,11.53846154,241.8834064,35.862684185324916,128.57380307624703,40.0
중구,남산1동,4509,0.522288756,0.011976048,0.215125305,0.0,7.692307692,2.564102564,2.564102564,376.9230769,356.4102564,20.51282051,141.025641,0.0,0.0,46.15384615,7.692307692,15.38461538,17.94871795,145.1300438,35.85657805456003,128.5877853047037,45.0
중구,남산2동,6877,0.524501963,0.007270612,0.167951141,2.631578947,2.631578947,2.631578947,2.631578947,415.7894737,271.0526316,23.68421053,152.6315789,0.0,0.0,57.89473684,0.0,7.894736842,18.42105263,221.3482616,35.86128874452146,128.58172166692066,40.0
중구,남산3동,6501,0.538532533,0.006306722,0.229810798,0.0,0.0,0.0,0.0,245.0,380.0,42.5,207.5,0.0,0.0,77.5,2.5,5.0,10.0,209.2460446,35.856328027503956,128.5824900877616,45.0
중구,남산4동,14313,0.53112555,0.002445329,0.2084818,0.0,0.0,0.0,0.0,288.8888889,711.1111111,26.66666667,180.0,0.0,0.0,26.66666667,6.666666667,6.666666667,37.77777778,460.688915,35.856328027503956,128.57420447635695,45.0
중구,대봉1동,7818,0.533384497,0.014965464,0.202481453,0.0,0.0,0.0,0.0,579.6610169,47.45762712,3.389830508,108.4745763,0.0,0.0,28.81355932,0.0,61.01694915,8.474576271,251.6359909,35.85494815655783,128.59999180678676,45.0
중구,대봉2동,4718,0.517380246,0.005086901,0.177617635,0.0,12.0,0.0,0.0,392.0,316.0,0.0,196.0,0.0,0.0,48.0,0.0,20.0,0.0,151.857074,35.85527302499215,128.59467331177078,50.0
동구,신암1동,8930,0.499104143,0.005039194,0.279283315,1.666666667,10.0,1.666666667,1.666666667,173.3333333,353.3333333,0.0,121.6666667,0.0,0.0,5.0,3.333333333,46.66666667,6.666666667,90.26121655,35.88117311529482,128.61209136522658,40.0
동구,신암2동,10190,0.52767419,0.002944063,0.229146222,2.631578947,7.894736842,2.631578947,2.631578947,281.5789474,42.10526316,0.0,60.52631579,0.0,0.0,7.894736842,10.52631579,28.94736842,31.57894737,102.9968417,35.874896028820494,128.60676887073197,35.0
동구,신암3동,11435,0.510887626,0.00323568,0.181372978,0.0,11.47540984,1.639344262,1.639344262,177.0491803,57.37704918,0.0,80.32786885,0.0,0.0,3.278688525,6.557377049,13.1147541,18.03278689,115.5808523,35.87652761142534,128.61408097750433,40.0
동구,신암4동,11147,0.50192877,0.006817978,0.249484166,0.862068966,20.68965517,0.862068966,0.862068966,576.7241379,74.13793103,0.0,59.48275862,0.0,0.0,4.310344828,4.310344828,13.79310345,1.724137931,112.6698523,35.877975192621726,128.61988832408494,35.0
동구,신암5동,6189,0.52900307,0.005008887,0.304734206,0.0,5.882352941,3.921568627,3.921568627,196.0784314,158.8235294,0.0,72.54901961,0.0,0.0,0.0,5.882352941,11.76470588,13.7254902,62.55617796,35.88565030941583,128.62805959662535,25.0
동구,신천1·2동,12516,0.529322467,0.002317034,0.273170342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5072101,35.86781083307029,128.6103234899718,40.0
동구,신천3동,14626,0.505948311,0.004717626,0.16142486,1.428571429,8.571428571,1.428571429,1.428571429,94.28571429,28.57142857,0.0,38.57142857,0.0,0.0,10.0,7.142857143,12.85714286,27.14285714,147.8343285,35.867127185663136,128.61658157011354,45.0
동구,신천4동,8403,0.507794835,0.010115435,0.217303344,0.0,116.6666667,1.282051282,1.282051282,433.3333333,119.2307692,0.0,64.1025641,0.0,0.0,7.692307692,5.128205128,73.07692308,5.128205128,84.93449078,35.86682420236462,128.62534011910336,45.0
동구,효목1동,13268,0.506029545,0.005125113,0.300045222,0.0,5.109489051,0.729927007,0.729927007,186.8613139,244.5255474,0.0,53.28467153,0.0,0.0,2.189781022,2.189781022,24.81751825,0.0,134.1081547,35.876102208883296,128.63309224513313,30.0
동구,효목2동,12810,0.524434036,0.003669009,0.256752537,0.0,9.722222222,1.388888889,1.388888889,551.3888889,215.2777778,0.0,95.83333333,0.0,0.0,12.5,4.166666667,27.77777778,11.11111111,129.478856,35.87213233161257,128.63044572331853,40.0
동구,도평동,3920,0.46377551,0.005357143,0.278571429,0.0,0.0,0.0,0.0,4.582730342,3.521466474,0.0,0.916546068,0.0,0.578871201,0.337674867,0.096478534,0.048239267,0.048239267,39.621945,35.903241182658476,128.6426243587262,35.0
동구,불로·봉무동,21161,0.509380464,0.008080904,0.167194367,0.0,0.257069409,0.128534704,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,213.8877495,35.899842370584786,128.625204743965,25.0
동구,지저동,14161,0.501941953,0.006284867,0.263399477,0.0,1.382488479,0.0,0.0,218.8940092,94.47004608,0.0,0.0,0.0,0.0,0.0,0.921658986,4.147465438,1.382488479,143.1342763,35.88859906169234,128.62829547197984,25.0
동구,동촌동,15381,0.499382355,0.00702165,0.248748456,0.262467192,1.049868766,0.262467192,0.262467192,56.167979,43.832021,0.0,17.06036745,0.0,0.0,1.049868766,0.524934383,5.511811024,0.262467192,155.4655959,35.88186641190127,128.64196398014298,30.0
동구,방촌동,18548,0.518816045,0.004097477,0.258356696,0.0,2.380952381,2.380952381,2.380952381,234.1269841,300.7936508,0.0,63.49206349,0.0,0.0,7.936507937,3.968253968,12.6984127,9.523809524,187.4764888,35.8727837396611,128.65423564541248,30.0
동구,해안동,14920,0.500201072,0.004624665,0.27419571,0.0,0.07518797,0.07518797,0.07518797,19.09774436,12.63157895,0.0,4.962406015,0.0,0.751879699,0.30075188,0.15037594,1.052631579,0.15037594,150.8059743,35.87759739484174,128.65839439904892,35.0
동구,안심1동,41509,0.513093546,0.005781879,0.198438893,0.0,1.515151515,1.212121212,1.212121212,330.9090909,418.7878788,0.0,21.51515152,0.0,0.0,5.151515152,5.757575758,14.54545455,7.878787879,419.5579886,35.85768157699284,128.6801317696155,35.0
동구,안심2동,11552,0.502856648,0.005540166,0.235197368,0.073313783,0.0,0.0,0.0,87.02346041,37.24340176,0.0,15.17595308,0.0,0.0,0.73313783,0.586510264,0.073313783,0.0,116.7634461,35.866787036339765,128.67332643366055,30.0
동구,안심3동,21921,0.51389079,0.005382966,0.138451713,0.0,0.327868852,0.491803279,0.491803279,99.18032787,40.16393443,0.0,28.85245902,0.0,0.0,2.62295082,1.475409836,2.295081967,10.49180328,221.5695552,35.8507197698839,128.7134316211774,35.0
동구,안심4동,28547,0.505026798,0.005499702,0.161698252,0.790513834,1.976284585,0.395256917,0.395256917,184.9802372,93.67588933,0.0,37.54940711,0.0,0.0,1.976284585,1.185770751,3.557312253,7.509881423,288.5427714,35.85768157699284,128.70403083747638,35.0
동구,혁신동,18673,0.505810529,0.00444492,0.101269212,0.06090134,0.0,0.12180268,0.12180268,91.04750305,51.03532278,0.0,4.567600487,0.0,0.0,0.426309379,0.304506699,0.791717418,1.644336175,188.7399436,35.87038388100691,128.707451400936,45.0
동구,공산동,21519,0.510897347,0.003857057,0.248292207,0.023866348,0.0,0.035799523,0.035799523,18.99761337,1.706443914,0.0,1.730310263,0.0,0.035799523,0.071599045,0.035799523,0.107398568,0.08353222,217.5062843,35.93312910614382,128.60294060869262,50.0
서구,내당1동,10142,0.505718793,0.003746796,0.214849142,2.127659574,38.29787234,2.127659574,2.127659574,157.4468085,129.787234,46.80851064,151.0638298,2.127659574,14.89361702,51.06382979,0.0,42.55319149,6.382978723,127.2642974,35.85783528524398,128.55616419714372,25.0
서구,내당2·3동,9323,0.518395366,0.00665022,0.300547034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.6923077,3.076923077,0.0,0.0,0.0,0.0,0.0,116.987285,35.861079170624045,128.5655609766087,35.0
서구,내당4동,16054,0.521427682,0.004983182,0.242369503,1.333333333,12.0,1.333333333,1.333333333,229.3333333,346.6666667,44.0,0.0,0.0,0.0,0.0,5.333333333,45.33333333,16.0,201.4495199,35.854567516651116,128.54364651497582,35.0
서구,비산1동,9416,0.493096856,0.010195412,0.273470688,0.0,1.5625,3.125,3.125,43.75,209.375,84.375,200.0,53.125,15.625,0.0,6.25,14.0625,1.5625,118.1542718,35.87959938724279,128.5580189285449,30.0
서구,비산2·3동,8929,0.511815433,0.006271699,0.329936163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.877551,40.81632653,0.0,0.0,0.0,0.0,0.0,112.0432766,35.870467357195615,128.57111005706864,30.0
서구,비산4동,9501,0.515524682,0.003894327,0.271339859,0.0,5.128205128,2.564102564,2.564102564,153.8461538,276.9230769,92.30769231,0.0,0.0,0.0,0.0,10.25641026,43.58974359,2.564102564,119.2208726,35.866712828907374,128.56767624991352,40.0
서구,비산5동,6028,0.491705375,0.027040478,0.308725946,0.0,3.571428571,3.571428571,3.571428571,214.2857143,153.5714286,75.0,403.5714286,28.57142857,21.42857143,0.0,0.0,167.8571429,17.85714286,75.64081885,35.88289505859501,128.56296730337635,30.0
서구,비산6동,7403,0.508712684,0.007024179,0.270701067,0.0,14.81481481,0.0,0.0,240.7407407,237.037037,100.0,396.2962963,33.33333333,0.0,0.0,0.0,33.33333333,0.0,92.89465526,35.87218124902343,128.56715660286284,40.0
서구,비산7동,10397,0.457728191,0.080023084,0.246128691,0.364963504,2.919708029,0.364963504,0.364963504,286.8613139,85.40145985,9.854014599,25.18248175,2.189781022,0.0,0.0,2.919708029,17.88321168,0.0,130.4640998,35.880900950573746,128.53118408076648,20.0
서구,평리1동,7602,0.500789266,0.008024204,0.266508813,0.0,12.82051282,2.564102564,2.564102564,189.7435897,387.1794872,97.43589744,856.4102564,5.128205128,15.38461538,0.0,0.0,56.41025641,5.128205128,95.39175595,35.87201842300597,128.56288627956894,35.0
서구,평리2동,7723,0.513142561,0.004272951,0.226466399,0.0,3.448275862,3.448275862,3.448275862,141.3793103,27.5862069,168.9655172,303.4482759,48.27586207,0.0,0.0,27.5862069,24.13793103,13.79310345,96.91009356,35.86577765195162,128.56288627956894,35.0
서구,평리3동,9662,0.498033533,0.00765887,0.26350652,2.597402597,10.38961039,1.298701299,1.298701299,193.5064935,155.8441558,61.03896104,80.51948052,10.38961039,0.0,0.0,5.194805195,23.37662338,9.090909091,121.24114,35.870600753732596,128.5549109378458,25.0
서구,평리4동,17519,0.504480849,0.004395228,0.206290313,1.369863014,50.68493151,0.0,0.0,221.9178082,2.739726027,32.87671233,238.3561644,28.76712329,0.0,0.0,0.0,53.42465753,10.95890411,219.8326983,35.86310141089323,128.5521457763244,35.0
서구,평리5동,1660,0.459638554,0.011445783,0.26626506,0.0,2.380952381,2.380952381,2.380952381,402.3809524,28.57142857,42.85714286,378.5714286,40.47619048,0.0,0.0,9.523809524,14.28571429,7.142857143,20.83008615,35.86896239276856,128.54662311740884,35.0
서구,평리6동,3432,0.45541958,0.023310023,0.260198135,0.0,0.0,1.369863014,1.369863014,350.6849315,98.63013699,20.54794521,104.109589,30.1369863,0.0,0.0,0.0,1.369863014,1.369863014,43.06557569,35.87397673312129,128.5424332324231,20.0
서구,상중이동,19751,0.498607665,0.014277758,0.207685687,0.149031297,0.44709389,0.298062593,0.298062593,202.0864382,98.36065574,7.898658718,7.898658718,1.341281669,0.0,0.0,5.365126677,1.788375559,1.341281669,247.8403804,35.855797027232065,128.51719058496343,20.0
서구,원대동,7393,0.494251319,0.008927364,0.288110375,1.666666667,28.33333333,1.666666667,1.666666667,206.6666667,195.0,95.0,670.0,145.0,3.333333333,0.0,20.0,21.66666667,6.666666667,92.76917282,35.87907855152337,128.56853467998562,30.0
남구,이천동,11682,0.527649375,0.011470639,0.271357644,0.0,0.0,1.834862385,1.834862385,408.2568807,151.3761468,21.10091743,122.9357798,6.422018349,0.0,0.0,7.339449541,11.00917431,15.59633028,122.2150494,35.84502687351038,128.5938704342627,50.0
남구,봉덕1동,8987,0.518192945,0.017247135,0.266829865,2.040816327,12.24489796,0.0,0.0,510.2040816,40.81632653,6.12244898,120.4081633,0.0,0.0,2.040816327,20.40816327,22.44897959,0.0,94.02042879,35.843401888110506,128.59052934668188,55.0
남구,봉덕2동,12224,0.526914267,0.012598168,0.242882853,0.0,0.0,0.0,0.0,171.8954248,58.82352941,0.980392157,16.0130719,0.0,0.0,0.0,1.307189542,2.614379085,0.326797386,127.885359,35.807623551499404,128.58398440438796,55.0
남구,봉덕3동,16168,0.524121722,0.013854527,0.253401781,0.371747212,6.319702602,0.743494424,0.743494424,142.3791822,54.27509294,10.03717472,20.44609665,0.0,0.0,0.0,4.460966543,6.691449814,6.319702602,169.1468001,35.810863669589416,128.58281310893602,60.0
남구,대명1동,10994,0.512006549,0.017373113,0.234764417,0.0,11.11111111,0.0,0.0,0.0,173.3333333,40.0,120.0,0.0,0.0,0.0,17.77777778,20.0,8.888888889,115.0173132,35.83908396844346,128.56980727301615,55.0
남구,대명2동,12115,0.526619893,0.010895584,0.209162196,0.0,1.204819277,1.204819277,1.204819277,45.78313253,93.97590361,24.09638554,28.91566265,0.0,0.0,0.0,9.638554217,13.25301205,10.84337349,126.74502,35.84758586935333,128.58292209297898,45.0
남구,대명3동,10621,0.507391018,0.013840505,0.27276151,1.063829787,6.382978723,0.0,0.0,289.3617021,221.2765957,13.82978723,69.14893617,0.0,0.0,0.0,17.0212766,28.72340426,4.255319149,111.1150522,35.84675242311794,128.57361818429197,50.0
남구,대명4동,10627,0.517173238,0.006304696,0.268749412,1.408450704,14.08450704,1.408450704,1.408450704,200.0,53.52112676,23.94366197,143.6619718,0.0,0.0,0.0,25.35211268,12.67605634,2.816901408,111.1778232,35.84198723339232,128.5609139071623,50.0
남구,대명5동,6423,0.524521252,0.071773315,0.213607349,1.086956522,9.782608696,1.086956522,1.086956522,146.7391304,236.9565217,13.04347826,69.56521739,0.0,0.0,0.0,4.347826087,21.73913043,2.173913043,67.19630734,35.84049520071485,128.57997176358498,60.0
남구,대명6동,11297,0.522351067,0.005488183,0.207311676,0.666666667,0.666666667,0.666666667,0.666666667,4.666666667,40.66666667,8.0,20.0,0.0,0.0,0.0,1.333333333,4.0,6.0,118.1872465,35.81728736157921,128.560813605148,50.0
남구,대명9동,15165,0.513023409,0.007978899,0.227761292,0.295857988,2.366863905,0.591715976,0.591715976,265.0887574,99.40828402,8.579881657,22.78106509,0.0,0.0,0.0,2.958579882,6.50887574,1.775147929,158.6535888,35.811489858209576,128.5713763967575,65.0
남구,대명10동,8850,0.527909605,0.005762712,0.278870056,0.0,42.0,0.0,0.0,58.0,42.0,12.0,188.0,0.0,0.0,0.0,8.0,36.0,2.0,92.58715865,35.83758550611481,128.5574588087826,45.0
남구,대명11동,8321,0.526619397,0.00672996,0.294676121,0.0,3.448275862,1.149425287,1.149425287,55.17241379,65.51724138,18.3908046,33.33333333,0.0,0.0,0.0,4.597701149,9.195402299,2.298850575,87.05285278,35.824201099209155,128.55542425056152,50.0
북구,고성동,4718,0.515260704,0.00402713,0.234845273,0.0,1.886792453,0.0,0.0,509.4339623,58.49056604,11.32075472,50.94339623,0.0,0.0,0.0,0.0,52.83018868,11.32075472,37.58841102,35.8775254076706,128.58017175330784,25.0
북구,칠성동,23141,0.523745733,0.005877015,0.168618469,1.503759398,9.77443609,0.751879699,0.751879699,606.7669173,24.81203008,10.52631579,18.79699248,0.0,3.007518797,2.255639098,0.0,12.78195489,7.518796992,184.3648621,35.87383112239123,128.584615339171,30.0
북구,침산1동,4116,0.457968902,0.037900875,0.260204082,0.806451613,0.0,0.0,0.0,193.5483871,145.9677419,5.64516129,70.96774194,0.0,15.32258065,15.32258065,0.0,0.0,0.0,32.79226362,35.88995183807735,128.57756422837178,20.0
북구,침산2동,18425,0.518860244,0.003310719,0.134436906,0.0,0.0,1.01010101,1.01010101,400.0,10.1010101,16.16161616,36.36363636,0.0,5.050505051,4.04040404,0.0,14.14141414,35.35353535,146.7923851,35.88174675713208,128.58976248512658,25.0
